&Номер КЛАССА&Наименование КЛАССА&Номер БЛОКА&Наименование БЛОКА&КОД&Наименование КОДА 3-х, 4-х и 5-тизначных рубрик 
0&1&Некоторые инфекционные и паразитарные болезни& A00-A09  &Кишечные инфекции&A00&Холера
9678&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T40.1&Героином
9679&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T40.2&Другими опиоидами
9680&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T40.3&Метадоном
9681&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T40.4&Другими синтетическими наркотиками
9682&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T40.5&Кокаином
9683&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T40.6&Другими и неуточненными наркотиками
9684&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T40.7&Каннабисом  производными  
9685&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T40.8&Лизергидом  LCD  
9686&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T40.9&Другими и неуточненными психодислептиками [галлюциногенами]
9687&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T41&Отравление анестезирующими средствами и терапевтическими газами
9688&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T41.0&Средствами для ингаляционного наркоза
9689&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T41.1&Средствами для внутривенного наркоза
9690&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T41.2&Другими и неуточненными средствами для общего наркоза
9691&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T41.3&Местноанестезирующими средствами
9692&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T41.4&Анестезирующими средствами неуточненными
9693&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T41.5&Терапевтическими газами
9694&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T42&Отравление противосудорожными, седативными, снотворными и противопаркинсоническими средствами
9695&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T42.0&Производными гигантоина
9696&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T42.1&Иминостильбенами
9697&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T42.2&Сукцинимидами и оксазолидиндионами
9698&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T42.3&Барбитуратами
9699&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T42.4&Бензодиадепинами
9700&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T42.5&Смешанными противоэпилептическими препаратами, не классифицированными в других рубриках
9701&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T42.6&Другими противоэпилептическими, седативными и снотворными средствами
9702&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T42.7&Противосудорожными, седативными и снотворными средствами неуточненными
9703&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T42.8&Противопаркинсоническими препаратами и другими мышечными депрессантами центрального действия
9704&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T43&Отравление психотропными средствами не классифицированное в других рубриках
9705&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T43.0&Трициклическими и тетрациклическими антидепрессантами
9706&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T43.1&Антидепрессантами-ингибиторами моноаминоксидазы
9707&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T43.2&Другими и неуточненными антидепрессантами
9708&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T43.3&Антипсихотическими и нейролептическими препаратами
9709&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T43.4&Нейролептиками-производными фенотиазинового ряда бутерофенона и тиоксантена
9710&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T43.5&Другими и неуточненными антипсихотическими и нейролептическими препаратами
9711&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T43.6&Психостимулирующими средствами, характеризующимися возможностью пристрастия к ним
9712&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T43.8&Другими психотропными средствами, не классифицированными в других рубриках
9713&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T43.9&Психотропными средствами неуточненными
9714&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T44&Отравление препаратами, действующими преимущественно на вегетативную нервную систему
9715&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T44.0&Ингибиторами холинэстеразы
9716&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T44.1&Другими парасимпатомиметическими [холинергическими] средствами
9717&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T44.2&Ганглиоблокирующими средствами, не классифицированными в других рубриках
9718&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T44.3&Другими парасимпатолитическими [антихолинергическими и анти мускаринными] и спазмолитическими средствами, не классифицированными в других рубриках
9719&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T44.4&Антогонистами преимущественно а-адренорецепторов, не классифицированными в других рубриках
9720&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T44.5&Антогонистами преимущественно b-адренорецепторов, не классифицированными в других рубриках
9721&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T44.6&Антогонистами а-адренорецепторов, не классифицированными в других рубриках
9722&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T44.7&Антогонистами b-адренорецепторов, не классифицированными в других рубриках
9723&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T44.8&Центральнодействующими и адренонейронблокирующими средствами, не классифицированными в других рубриках
9724&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T44.9&Другими и неуточненными препаратами, действующими преимущественно на вегетативную нервную систему
9725&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T45&Отравление препаратами, преимущественно системного действия, и гематологическими агентами, не классифицированное в других рубриках
9726&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T45.0&Противоаллергическими и противорвотными средствами
9727&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T45.1&Противоопухолевыми и иммунодепрессивными препаратами
9728&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T45.2&Витаминами, не классифицированными в других рубриках
9729&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T45.3&Ферментами, не классифицированными в других рубриках
9730&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T45.4&Железом и его соединениями
9731&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T45.5&Антикоагулянтами
9732&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T45.6&Препаратами, влияющими на фибринолиз
9733&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T45.7&Антогонистами антикоагулянтов, витамином К и другими коагулянтами
9734&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T45.8&Другими препаратами, преимущественно системного действия, и гематологическими агентами
9735&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T45.9&Препаратами преимущественно системного действия и гематологическими агентами неуточненными
9736&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T46&Отравление препаратами, действующими преимущественно на сердечно-сосудистую систему
9737&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T46.0&Сердечными гликозидами и препаратами аналогичного действия
9738&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T46.1&Блокаторами кальциевых каналов
9739&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T46.2&Другими противоаритмическими препаратами, не классифицированными в других рубриках
9740&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T46.3&Коронарорасширяющими препаратами, не классифицированными в других рубриках
9741&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T46.4&Ингибиторами ангиотензинконвертирующих ферментов
9742&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T46.5&Другими гипотензивными средствами, не классифицированными в других рубриках
9743&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T46.6&Антигиперлипидемическими и антисклеротическими средствами
9744&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T46.7&Препаратами, расширяющими периферические сосуды
9745&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T46.8&Антиварикозными препаратами, включая склерозирующие агенты
9746&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T46.9&Другими и неуточненными средствами, влияющими преимущественно на сердечно-сосудистую систему
9747&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T47&Отравление препаратами, действующими преимущественно на органы пищеварения
9748&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T47.0&Антогонистами гистаминовых Н2-рецепторов
9749&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T47.1&Другими антацидными препаратами и препаратами, угнетающими желудочную секрецию
9750&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T47.2&Раздражающими слабительными средствами
9751&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T47.3&Солевыми и осмотическими слабительными средствами
9752&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T47.4&Другими слабительными средствами
9753&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T47.5&Препаратами, стимулирующими пищеварение
9754&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T47.6&Противодиарейными средствами
9755&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T47.7&Рвотными средствами
9756&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T47.8&Другими средствами, действующими преимущественно на желудочно-кишечный тракт
9757&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T47.9&Средствами, действующими преимущественно на желудочно-кишечный тракт, неуточненными
9758&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T48&Отравление препаратами, действующими перимущественно на гладкую и скелетную мускулатуру и органы дыхания
9759&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T48.0&Препаратами группы окситоцина
9760&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T48.1&Миорелаксантами [блокаторами н-холинорецепторов скелетных мышц]
9761&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T48.2&Другими и неуточненными средствами, действующими преимущественно на мускулатуру
9762&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T48.3&Противокашлевыми средствами
9763&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T48.4&Отхаркивающими средствами
9764&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T48.5&Средствами от насморка
9765&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T48.6&Противоастматическими средствами, не классифицированными в других рубриках
9766&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T48.7&Другими и неуточненными средствами, действующими преимущественно на дыхательную систему
9767&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T49&Отравление препаратами местн.действия,влияющими преимущ.на кожу и слизист.оболочки,и ср-вами,используемыми в офтальмологической,ЛОР и стомат.практике
9768&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T49.0&Противогрибковыми, противоинфекциоными и противовоспалительными препаратами местного действия, не классифицироваными в других рубриках
9769&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T49.1&Противозудными средствами
9770&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T49.2&Вяжущими средствами и детергентами местного действия
9771&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T49.3&Смягчающими, уменьшающими раздражение и защитными средствами
9772&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T49.4&Кератолитическими, кератопластическими и другими препаратами и средствами для лечения волос
9773&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T49.5&Препаратами и средствами, применяемыми в офтальмологической практике
9774&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T49.6&Препаратами и средствами, применяемыми в отоларингологической практике
9775&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T49.7&Стоматологическими препаратами, применяемыми местно
9776&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T49.8&Другими средствами местного применения
9777&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T49.9&Средствами местного применения неуточненными
9778&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T50&Отравление диуретиками и другими неуточненными лекарственными средствами, медикаментами и биологическими веществами
9779&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T50.0&Минералокортикоидами и их антогонистами
9780&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T50.1&"""Петлевыми"" диуретиками"
9781&19&Травмы, отравления и некоторые другие последствия воздействия внешних причин& T36-T50  &Отравления лекарственными средствами, медикаментами и биологическими веществами&T50.2&Ингибиторами карбоангидразы, производными бензотиадизина и другими диуретическими средствами
